time;minAirPressure;averageAirPressure;maxAirPressure;rainIntensity
"2021-05-30 13:00:00+02:00";993.8;993.92333333333;994;0
"2021-05-30 14:00:00+02:00";993.6;993.77333333333;993.9;0
"2021-05-30 15:00:00+02:00";993.7;993.74333333333;993.8;0
"2021-05-30 16:00:00+02:00";993.7;993.8;993.9;0
"2021-05-30 17:00:00+02:00";993.7;993.86;994;0
"2021-05-30 18:00:00+02:00";993.9;994.13666666667;994.4;0
"2021-05-30 19:00:00+02:00";994.2;994.29666666667;994.4;0
"2021-05-30 20:00:00+02:00";994.4;994.77;995;0
"2021-05-30 21:00:00+02:00";995;995.00833333333;995.1;0
"2021-05-30 22:00:00+02:00";994.9;994.93833333333;995;0
"2021-05-30 23:00:00+02:00";994.8;994.92166666667;995;0
"2021-05-31 00:00:00+02:00";994.7;994.81;995;0
"2021-05-31 01:00:00+02:00";994.4;994.54333333333;994.7;0
"2021-05-31 02:00:00+02:00";994.1;994.24166666667;994.4;0
"2021-05-31 03:00:00+02:00";994;994.09166666667;994.1;0
"2021-05-31 04:00:00+02:00";993.9;993.92666666667;994.1;0
"2021-05-31 05:00:00+02:00";993.8;993.895;993.9;0
"2021-05-31 06:00:00+02:00";993.8;993.82666666667;993.9;0
"2021-05-31 07:00:00+02:00";993.8;993.82833333333;993.9;0
"2021-05-31 08:00:00+02:00";993.7;993.77;993.9;0
"2021-05-31 09:00:00+02:00";993.5;993.62;993.7;0
"2021-05-31 10:00:00+02:00";993.3;993.375;993.5;0
"2021-05-31 11:00:00+02:00";993;993.19166666667;993.3;0
"2021-05-31 12:00:00+02:00";992.9;993.025;993.1;0
"2021-05-31 13:00:00+02:00";992.5;992.67833333333;992.9;0
"2021-05-31 14:00:00+02:00";992.1;992.355;992.6;0
"2021-05-31 15:00:00+02:00";992;992.085;992.2;0
"2021-05-31 16:00:00+02:00";992;992.155;992.2;0
"2021-05-31 17:00:00+02:00";992;992.11333333333;992.2;0
"2021-05-31 18:00:00+02:00";991.9;991.96833333333;992.1;0
"2021-05-31 19:00:00+02:00";991.9;991.92333333333;992;0
"2021-05-31 20:00:00+02:00";991.9;992.13666666667;992.4;0
"2021-05-31 21:00:00+02:00";992.4;992.58666666667;992.7;0
"2021-05-31 22:00:00+02:00";992.7;992.76666666667;992.9;0
"2021-05-31 23:00:00+02:00";992.8;992.83166666667;992.9;0
"2021-06-01 00:00:00+02:00";992.6;992.755;992.9;0
"2021-06-01 01:00:00+02:00";992.5;992.55833333333;992.7;0
"2021-06-01 02:00:00+02:00";992.4;992.465;992.5;0
"2021-06-01 03:00:00+02:00";992.4;992.42333333333;992.5;0
"2021-06-01 04:00:00+02:00";992.3;992.38;992.4;0
"2021-06-01 05:00:00+02:00";992.2;992.30166666667;992.4;0
"2021-06-01 06:00:00+02:00";992.2;992.34833333333;992.5;0
"2021-06-01 07:00:00+02:00";992.5;992.51333333333;992.6;0
"2021-06-01 08:00:00+02:00";992.6;992.63833333333;992.7;0
"2021-06-01 09:00:00+02:00";992.4;992.53666666667;992.6;0
"2021-06-01 10:00:00+02:00";992.3;992.38333333333;992.4;0
"2021-06-01 11:00:00+02:00";992;992.19166666667;992.3;0
"2021-06-01 12:00:00+02:00";991.8;991.95666666667;992.1;0
"2021-06-01 13:00:00+02:00";991.7;991.83;991.9;0
"2021-06-01 14:00:00+02:00";991.4;991.54333333333;991.7;0
"2021-06-01 15:00:00+02:00";991.3;991.41833333333;991.5;0
"2021-06-01 16:00:00+02:00";991.1;991.27333333333;991.4;0
"2021-06-01 17:00:00+02:00";991;991.06333333333;991.2;0
"2021-06-01 18:00:00+02:00";991;991.02;991.1;0
"2021-06-01 19:00:00+02:00";991;991.22666666667;991.4;0
"2021-06-01 20:00:00+02:00";991.4;991.64;991.9;0
"2021-06-01 21:00:00+02:00";991.9;992.205;992.4;0
"2021-06-01 22:00:00+02:00";992.4;992.53666666667;992.6;0
"2021-06-01 23:00:00+02:00";992.5;992.605;992.8;0
"2021-06-02 00:00:00+02:00";992.8;992.90166666667;993.1;0
"2021-06-02 01:00:00+02:00";993;993.07666666667;993.2;0
"2021-06-02 02:00:00+02:00";993.1;993.12833333333;993.2;0
"2021-06-02 03:00:00+02:00";993.1;993.275;993.5;0
"2021-06-02 04:00:00+02:00";993.4;993.50166666667;993.7;0
"2021-06-02 05:00:00+02:00";993.7;993.91;994.1;0
"2021-06-02 06:00:00+02:00";994.1;994.33666666667;994.5;0
"2021-06-02 07:00:00+02:00";994.5;994.77166666667;995;0
"2021-06-02 08:00:00+02:00";995;995.21833333333;995.3;0
"2021-06-02 09:00:00+02:00";995.3;995.325;995.4;0
"2021-06-02 10:00:00+02:00";995.4;995.47833333333;995.6;0
"2021-06-02 11:00:00+02:00";995.3;995.42333333333;995.5;0
"2021-06-02 12:00:00+02:00";995.1;995.30333333333;995.5;0
"2021-06-02 13:00:00+02:00";995.1;995.23333333333;995.4;0
"2021-06-02 14:00:00+02:00";995.1;995.22;995.3;0
"2021-06-02 15:00:00+02:00";995.2;995.32666666667;995.4;0
"2021-06-02 16:00:00+02:00";995.4;995.45833333333;995.6;0
"2021-06-02 17:00:00+02:00";995.4;995.48;995.5;0
"2021-06-02 18:00:00+02:00";995.4;995.44333333333;995.6;0
"2021-06-02 19:00:00+02:00";995.5;995.73666666667;995.8;0
"2021-06-02 20:00:00+02:00";995.8;995.945;996.2;0
"2021-06-02 21:00:00+02:00";996.2;996.52;996.7;0
"2021-06-02 22:00:00+02:00";996.7;996.89166666667;997.1;0
"2021-06-02 23:00:00+02:00";997;997.1;997.2;0
"2021-06-03 00:00:00+02:00";997.1;997.185;997.3;0
"2021-06-03 01:00:00+02:00";997;997.07833333333;997.2;0
"2021-06-03 02:00:00+02:00";997.1;997.24333333333;997.4;0
"2021-06-03 03:00:00+02:00";997.3;997.45333333333;997.6;0
"2021-06-03 04:00:00+02:00";997.6;997.695;997.8;0
"2021-06-03 05:00:00+02:00";997.8;997.88333333333;998;0
"2021-06-03 06:00:00+02:00";997.9;998.08333333333;998.3;0
"2021-06-03 07:00:00+02:00";998.3;998.46333333333;998.6;0
"2021-06-03 08:00:00+02:00";998.6;998.725;998.8;0
"2021-06-03 09:00:00+02:00";998.7;998.79333333333;998.9;0
"2021-06-03 10:00:00+02:00";998.6;998.74333333333;998.8;0
"2021-06-03 11:00:00+02:00";998.5;998.61666666667;998.7;0
"2021-06-03 12:00:00+02:00";998.4;998.455;998.6;0
"2021-06-03 13:00:00+02:00";998;998.245;998.5;0
"2021-06-03 14:00:00+02:00";997.8;997.94833333333;998.1;0
"2021-06-03 15:00:00+02:00";997.6;997.64;997.7;0
"2021-06-03 16:00:00+02:00";997.1;997.40666666667;997.6;0
"2021-06-03 17:00:00+02:00";997.2;997.315;997.4;0
"2021-06-03 18:00:00+02:00";997.2;997.25333333333;997.3;0
"2021-06-03 19:00:00+02:00";997.2;997.375;997.5;0
"2021-06-03 20:00:00+02:00";997.5;997.64;997.8;0
"2021-06-03 21:00:00+02:00";997.8;997.88333333333;997.9;0
"2021-06-03 22:00:00+02:00";997.9;997.92;998;0
"2021-06-03 23:00:00+02:00";998;998.15;998.2;0
"2021-06-04 00:00:00+02:00";998.1;998.15166666667;998.2;0
"2021-06-04 01:00:00+02:00";998;998.045;998.1;0
"2021-06-04 02:00:00+02:00";997.8;997.90333333333;998;0
"2021-06-04 03:00:00+02:00";997.8;997.80833333333;997.9;0
"2021-06-04 04:00:00+02:00";997.8;997.86833333333;997.9;0.046666666666667
"2021-06-04 05:00:00+02:00";997.9;997.945;998;0
"2021-06-04 06:00:00+02:00";998;998.04833333333;998.1;0
"2021-06-04 07:00:00+02:00";998.1;998.19833333333;998.3;0
"2021-06-04 08:00:00+02:00";998.2;998.28833333333;998.3;0
"2021-06-04 09:00:00+02:00";998.3;998.43333333333;998.5;0
"2021-06-04 10:00:00+02:00";998.1;998.28333333333;998.4;0
"2021-06-04 11:00:00+02:00";997.9;998.075;998.2;0
"2021-06-04 12:00:00+02:00";997.5;997.67166666667;997.9;0
"2021-06-04 13:00:00+02:00";997.2;997.33;997.5;0
"2021-06-04 14:00:00+02:00";996.6;996.805;997.1;0
"2021-06-04 15:00:00+02:00";996.3;996.50666666667;996.7;0
"2021-06-04 16:00:00+02:00";996.1;996.24833333333;996.3;0
"2021-06-04 17:00:00+02:00";995.8;995.96666666667;996.1;0
"2021-06-04 18:00:00+02:00";995.7;995.75666666667;995.8;0
"2021-06-04 19:00:00+02:00";995.6;995.66333333333;995.7;0
"2021-06-04 20:00:00+02:00";995.5;995.59833333333;995.7;0
"2021-06-04 21:00:00+02:00";995.6;995.74333333333;995.9;0
"2021-06-04 22:00:00+02:00";995.5;995.60833333333;995.7;0
"2021-06-04 23:00:00+02:00";995.2;995.375;995.5;0
"2021-06-05 00:00:00+02:00";995;995.085;995.2;0
"2021-06-05 01:00:00+02:00";994.7;994.89333333333;995;0.225
"2021-06-05 02:00:00+02:00";994.4;994.59833333333;994.7;0
"2021-06-05 03:00:00+02:00";994;994.22166666667;994.4;0
"2021-06-05 04:00:00+02:00";993.9;994.08166666667;994.2;0
"2021-06-05 05:00:00+02:00";994.1;994.32333333333;994.6;0
"2021-06-05 06:00:00+02:00";994.5;994.77333333333;995;0
"2021-06-05 07:00:00+02:00";994.7;994.94166666667;995.1;0.38333333333333
"2021-06-05 08:00:00+02:00";994.2;994.48666666667;994.7;0.53
"2021-06-05 09:00:00+02:00";994.1;994.29166666667;994.4;0
"2021-06-05 10:00:00+02:00";993.7;993.895;994.3;0
"2021-06-05 11:00:00+02:00";993.2;993.35;993.7;0
"2021-06-05 12:00:00+02:00";992.8;993.08166666667;993.3;0
"2021-06-05 13:00:00+02:00";992;992.43666666667;992.8;0
"2021-06-05 14:00:00+02:00";991.6;991.91833333333;992.2;0.94
"2021-06-05 15:00:00+02:00";991;991.20833333333;991.5;0.14333333333333
"2021-06-05 16:00:00+02:00";991.2;991.47166666667;991.8;3.9033333333333
"2021-06-05 17:00:00+02:00";991.3;991.62333333333;992;1.3816666666667
"2021-06-05 18:00:00+02:00";991.2;991.29666666667;991.4;0
"2021-06-05 19:00:00+02:00";991.1;991.23833333333;991.3;0
"2021-06-05 20:00:00+02:00";991.3;991.55833333333;991.9;0
"2021-06-05 21:00:00+02:00";991.9;992.1;992.3;0
"2021-06-05 22:00:00+02:00";992.3;992.3;992.3;0
"2021-06-05 23:00:00+02:00";992.2;992.24333333333;992.3;0
"2021-06-06 00:00:00+02:00";992.1;992.22333333333;992.3;0
"2021-06-06 01:00:00+02:00";992;992.04833333333;992.1;0
"2021-06-06 02:00:00+02:00";992;992.09;992.2;0
"2021-06-06 03:00:00+02:00";992.1;992.135;992.2;0
"2021-06-06 04:00:00+02:00";992.1;992.175;992.3;0
"2021-06-06 05:00:00+02:00";992.2;992.28333333333;992.4;0
"2021-06-06 06:00:00+02:00";992.2;992.255;992.3;0
"2021-06-06 07:00:00+02:00";992.3;992.41833333333;992.5;0
"2021-06-06 08:00:00+02:00";992.5;992.65333333333;992.8;0
"2021-06-06 09:00:00+02:00";992.6;992.74333333333;992.8;0
"2021-06-06 10:00:00+02:00";992.7;992.76;992.9;0
"2021-06-06 11:00:00+02:00";992.6;992.71666666667;992.8;0
"2021-06-06 12:00:00+02:00";992.4;992.55333333333;992.7;0
"2021-06-06 13:00:00+02:00";992.1;992.29;992.5;0
"2021-06-06 14:00:00+02:00";991.7;991.90666666667;992.1;0
"2021-06-06 15:00:00+02:00";991.6;991.70333333333;991.8;0
"2021-06-06 16:00:00+02:00";991.5;991.53833333333;991.6;0
"2021-06-06 17:00:00+02:00";991.2;991.39333333333;991.5;0
"2021-06-06 18:00:00+02:00";991.1;991.17666666667;991.2;0
"2021-06-06 19:00:00+02:00";991;991.06333333333;991.1;0
"2021-06-06 20:00:00+02:00";991.1;991.265;991.5;0
"2021-06-06 21:00:00+02:00";991.5;991.73166666667;992;0
"2021-06-06 22:00:00+02:00";992;992.065;992.1;0
"2021-06-06 23:00:00+02:00";992;992.14166666667;992.2;0
"2021-06-07 00:00:00+02:00";992.1;992.25666666667;992.4;0
"2021-06-07 01:00:00+02:00";992.4;992.42833333333;992.5;0
"2021-06-07 02:00:00+02:00";992.4;992.44833333333;992.5;0
"2021-06-07 03:00:00+02:00";992.2;992.33166666667;992.5;0
"2021-06-07 04:00:00+02:00";992.2;992.25333333333;992.3;0
"2021-06-07 05:00:00+02:00";992.2;992.36666666667;992.5;0
"2021-06-07 06:00:00+02:00";992.5;992.605;992.7;0
"2021-06-07 07:00:00+02:00";992.7;992.845;992.9;0
"2021-06-07 08:00:00+02:00";992.9;993.08666666667;993.2;0
"2021-06-07 09:00:00+02:00";993.2;993.275;993.4;0
"2021-06-07 10:00:00+02:00";993.2;993.28166666667;993.4;0
"2021-06-07 11:00:00+02:00";993;993.23166666667;993.3;0
"2021-06-07 12:00:00+02:00";992.9;993.02833333333;993.2;0
"2021-06-07 13:00:00+02:00";992.5;992.76666666667;993;0
"2021-06-07 14:00:00+02:00";992.3;992.41666666667;992.5;0
"2021-06-07 15:00:00+02:00";992;992.18666666667;992.4;0
"2021-06-07 16:00:00+02:00";991.5;991.71;992;0
"2021-06-07 17:00:00+02:00";991;991.27;991.5;0
"2021-06-07 18:00:00+02:00";990.9;991.00666666667;991.1;0
"2021-06-07 19:00:00+02:00";990.9;990.95666666667;991;0
"2021-06-07 20:00:00+02:00";991;991.175;991.4;0
"2021-06-07 21:00:00+02:00";991.4;991.66833333333;991.8;0
"2021-06-07 22:00:00+02:00";991.8;991.86333333333;991.9;0
"2021-06-07 23:00:00+02:00";991.9;992.01666666667;992.1;0
"2021-06-08 00:00:00+02:00";992;992.01666666667;992.1;0
"2021-06-08 01:00:00+02:00";991.8;991.92166666667;992;0
"2021-06-08 02:00:00+02:00";991.6;991.80833333333;991.9;0
"2021-06-08 03:00:00+02:00";991.6;991.67833333333;991.7;0
"2021-06-08 04:00:00+02:00";991.7;991.79166666667;991.9;0
"2021-06-08 05:00:00+02:00";991.9;992.14;992.3;0
"2021-06-08 06:00:00+02:00";992.2;992.28166666667;992.4;0
"2021-06-08 07:00:00+02:00";992.3;992.39;992.4;0
"2021-06-08 08:00:00+02:00";992.3;992.35833333333;992.4;0
"2021-06-08 09:00:00+02:00";992.2;992.30666666667;992.4;0
"2021-06-08 10:00:00+02:00";992.1;992.225;992.4;0
"2021-06-08 11:00:00+02:00";992;992.10166666667;992.2;0
"2021-06-08 12:00:00+02:00";991.8;991.915;992;0
"2021-06-08 13:00:00+02:00";991.6;991.705;991.9;0
"2021-06-08 14:00:00+02:00";991.2;991.39666666667;991.6;0
"2021-06-08 15:00:00+02:00";991;991.08333333333;991.2;0
"2021-06-08 16:00:00+02:00";990.6;990.78166666667;991;0
"2021-06-08 17:00:00+02:00";990.3;990.40833333333;990.6;0
"2021-06-08 18:00:00+02:00";990.2;990.22333333333;990.3;0
"2021-06-08 19:00:00+02:00";990.1;990.19833333333;990.2;0
"2021-06-08 20:00:00+02:00";990.2;990.45;990.7;0
"2021-06-08 21:00:00+02:00";990.7;990.97666666667;991.2;0
"2021-06-08 22:00:00+02:00";991.2;991.25666666667;991.4;0
"2021-06-08 23:00:00+02:00";991.4;991.4;991.4;0
"2021-06-09 00:00:00+02:00";991.3;991.33833333333;991.4;0
"2021-06-09 01:00:00+02:00";991.2;991.29833333333;991.4;0
"2021-06-09 02:00:00+02:00";991.2;991.235;991.3;0
"2021-06-09 03:00:00+02:00";991.2;991.20333333333;991.3;0
"2021-06-09 04:00:00+02:00";991.2;991.24333333333;991.4;0
"2021-06-09 05:00:00+02:00";991.3;991.44;991.5;0
"2021-06-09 06:00:00+02:00";991.5;991.535;991.6;0
"2021-06-09 07:00:00+02:00";991.6;991.66833333333;991.7;0
"2021-06-09 08:00:00+02:00";991.7;991.87666666667;992;0
"2021-06-09 09:00:00+02:00";992;992.04666666667;992.1;0
"2021-06-09 10:00:00+02:00";992;992.08666666667;992.1;0
"2021-06-09 11:00:00+02:00";991.9;992.05166666667;992.1;0
"2021-06-09 12:00:00+02:00";991.6;991.855;992;0
"2021-06-09 13:00:00+02:00";991.1;991.43166666667;991.6;0
"2021-06-09 14:00:00+02:00";990.7;990.90833333333;991.1;0
"2021-06-09 15:00:00+02:00";990.3;990.57;990.7;0
"2021-06-09 16:00:00+02:00";990.3;990.50833333333;990.8;0
"2021-06-09 17:00:00+02:00";990.5;990.77;991;0.25833333333333
"2021-06-09 18:00:00+02:00";990.4;990.48166666667;990.6;0
"2021-06-09 19:00:00+02:00";990.5;990.625;990.7;0
"2021-06-09 20:00:00+02:00";990.7;990.875;991.1;0
"2021-06-09 21:00:00+02:00";991.1;991.24833333333;991.4;0
"2021-06-09 22:00:00+02:00";991.3;991.50166666667;991.7;0
"2021-06-09 23:00:00+02:00";991.7;991.71166666667;991.8;0
"2021-06-10 00:00:00+02:00";991.6;991.68666666667;991.7;0
"2021-06-10 01:00:00+02:00";991.6;991.68833333333;991.8;0
"2021-06-10 02:00:00+02:00";991.5;991.64666666667;991.7;0
"2021-06-10 03:00:00+02:00";991.4;991.46166666667;991.6;0
"2021-06-10 04:00:00+02:00";991.4;991.58166666667;991.7;0
"2021-06-10 05:00:00+02:00";991.7;991.76666666667;991.8;0
"2021-06-10 06:00:00+02:00";991.8;991.88;991.9;0
"2021-06-10 07:00:00+02:00";991.8;991.88333333333;991.9;0
"2021-06-10 08:00:00+02:00";991.9;991.94666666667;992;0
"2021-06-10 09:00:00+02:00";992;992.125;992.3;0
"2021-06-10 10:00:00+02:00";992.1;992.21333333333;992.3;0
"2021-06-10 11:00:00+02:00";992.2;992.3;992.4;0
"2021-06-10 12:00:00+02:00";991.9;992.14333333333;992.4;0
"2021-06-10 13:00:00+02:00";991.3;991.61666666667;991.9;0
"2021-06-10 14:00:00+02:00";990.6;990.95333333333;991.3;0
"2021-06-10 15:00:00+02:00";990.5;990.605;990.7;0
"2021-06-10 16:00:00+02:00";990.5;990.62;990.7;0.0083333333333333
"2021-06-10 17:00:00+02:00";990.2;990.34833333333;990.5;0
"2021-06-10 18:00:00+02:00";990;990.18;990.3;0
"2021-06-10 19:00:00+02:00";990.1;990.18833333333;990.3;0
"2021-06-10 20:00:00+02:00";990.3;990.435;990.6;0
"2021-06-10 21:00:00+02:00";990.6;990.695;990.8;0
"2021-06-10 22:00:00+02:00";990.6;990.74166666667;990.9;0
"2021-06-10 23:00:00+02:00";990.6;990.66666666667;990.7;0
"2021-06-11 00:00:00+02:00";990.5;990.63333333333;990.7;0
"2021-06-11 01:00:00+02:00";990.3;990.36333333333;990.5;0
"2021-06-11 02:00:00+02:00";990.2;990.29666666667;990.4;0
"2021-06-11 03:00:00+02:00";990.2;990.2;990.2;0
"2021-06-11 04:00:00+02:00";990.1;990.19166666667;990.3;0
"2021-06-11 05:00:00+02:00";990.2;990.24666666667;990.3;0
"2021-06-11 06:00:00+02:00";990.3;990.31666666667;990.4;0
"2021-06-11 07:00:00+02:00";990.4;990.43333333333;990.5;0
"2021-06-11 08:00:00+02:00";990.5;990.55333333333;990.6;0
"2021-06-11 09:00:00+02:00";990.4;990.51166666667;990.6;0
"2021-06-11 10:00:00+02:00";990.1;990.29833333333;990.5;0
"2021-06-11 11:00:00+02:00";989.9;990.00833333333;990.1;0
"2021-06-11 12:00:00+02:00";989.4;989.64666666667;989.9;0
"2021-06-11 13:00:00+02:00";989.2;989.35666666667;989.8;1.9066666666667
"2021-06-11 14:00:00+02:00";989.5;989.74333333333;990;4.9533333333333
"2021-06-11 15:00:00+02:00";989;989.19;989.5;0.036666666666667
"2021-06-11 16:00:00+02:00";989.1;989.295;989.4;0
"2021-06-11 17:00:00+02:00";988.9;988.995;989.1;0
"2021-06-11 18:00:00+02:00";988.9;988.90833333333;989;0
"2021-06-11 19:00:00+02:00";988.8;988.91;989;0
"2021-06-11 20:00:00+02:00";989;989.075;989.2;0
"2021-06-11 21:00:00+02:00";989.1;989.205;989.3;0
"2021-06-11 22:00:00+02:00";989.2;989.32666666667;989.4;0
"2021-06-11 23:00:00+02:00";989.3;989.39666666667;989.5;0
"2021-06-12 00:00:00+02:00";989.4;989.465;989.5;0
"2021-06-12 01:00:00+02:00";989.3;989.41833333333;989.5;0
"2021-06-12 02:00:00+02:00";989.2;989.24166666667;989.3;0
"2021-06-12 03:00:00+02:00";988.9;989.09166666667;989.2;0
"2021-06-12 04:00:00+02:00";988.9;988.94333333333;989;0
"2021-06-12 05:00:00+02:00";988.8;988.97666666667;989.2;0
"2021-06-12 06:00:00+02:00";989.2;989.20166666667;989.3;0
"2021-06-12 07:00:00+02:00";988.9;989.03666666667;989.2;0
"2021-06-12 08:00:00+02:00";988.7;988.86;988.9;0
"2021-06-12 09:00:00+02:00";988.5;988.65666666667;988.8;0
"2021-06-12 10:00:00+02:00";988.5;988.61666666667;988.7;0
"2021-06-12 11:00:00+02:00";988.1;988.26666666667;988.5;0
"2021-06-12 12:00:00+02:00";987.3;987.67666666667;988.1;0
"2021-06-12 13:00:00+02:00";986.8;987.06666666667;987.3;0.0066666666666667
"2021-06-12 14:00:00+02:00";985.5;985.99166666667;986.9;0
"2021-06-12 15:00:00+02:00";985.1;985.38833333333;985.6;0
"2021-06-12 16:00:00+02:00";985;985.38666666667;985.8;0.375
"2021-06-12 17:00:00+02:00";984.5;984.73166666667;985.2;0.0033333333333333
"2021-06-12 18:00:00+02:00";983.9;984.24;984.5;0
"2021-06-12 19:00:00+02:00";983.9;983.96;984.1;0.64166666666667
"2021-06-12 20:00:00+02:00";984.1;984.515;985;6.6066666666667
"2021-06-12 21:00:00+02:00";984.8;985.185;985.5;0.41833333333333
"2021-06-12 22:00:00+02:00";985.4;985.65333333333;986.1;0.021666666666667
"2021-06-12 23:00:00+02:00";985.9;986.53333333333;987;0.0033333333333333
"2021-06-13 00:00:00+02:00";987.1;987.445;987.8;0
"2021-06-13 01:00:00+02:00";987.7;987.9;988.1;0
"2021-06-13 02:00:00+02:00";988;988.075;988.2;0
"2021-06-13 03:00:00+02:00";987.8;987.945;988;0
"2021-06-13 04:00:00+02:00";987.9;988.18;988.6;0.0066666666666667
"2021-06-13 05:00:00+02:00";988.6;989.11333333333;989.5;0
"2021-06-13 06:00:00+02:00";989.5;989.75333333333;989.9;0
"2021-06-13 07:00:00+02:00";989.8;990.03833333333;990.2;0
"2021-06-13 08:00:00+02:00";990.1;990.48166666667;990.7;0
"2021-06-13 09:00:00+02:00";990.6;990.91166666667;991.2;0
"2021-06-13 10:00:00+02:00";991;991.435;991.7;0
"2021-06-13 11:00:00+02:00";991.7;991.955;992.2;0
"2021-06-13 12:00:00+02:00";992.1;992.47666666667;992.8;0
"2021-06-13 13:00:00+02:00";992.4;992.60333333333;992.7;0
"2021-06-13 14:00:00+02:00";992.6;992.75166666667;993;0
"2021-06-13 15:00:00+02:00";992.8;992.95666666667;993.2;0
"2021-06-13 16:00:00+02:00";992.8;993.00833333333;993.1;0.018333333333333
"2021-06-13 17:00:00+02:00";992.9;993.05833333333;993.2;0
"2021-06-13 18:00:00+02:00";993;993.19666666667;993.5;0
"2021-06-13 19:00:00+02:00";993.4;993.72666666667;994;0
"2021-06-13 20:00:00+02:00";993.9;994.21166666667;994.5;0
"2021-06-13 21:00:00+02:00";994.5;994.82;995;0
"2021-06-13 22:00:00+02:00";994.9;995.08;995.3;0
"2021-06-13 23:00:00+02:00";995.2;995.26833333333;995.4;0
"2021-06-14 00:00:00+02:00";995.4;995.565;995.6;0.021666666666667
"2021-06-14 01:00:00+02:00";995.1;995.36333333333;995.6;0.048333333333333
"2021-06-14 02:00:00+02:00";994.9;995.065;995.1;0
"2021-06-14 03:00:00+02:00";995.1;995.18333333333;995.3;0
"2021-06-14 04:00:00+02:00";995.1;995.18833333333;995.3;0
"2021-06-14 05:00:00+02:00";995.2;995.34;995.4;0
"2021-06-14 06:00:00+02:00";995.2;995.35166666667;995.5;0
"2021-06-14 07:00:00+02:00";995.4;995.52833333333;995.6;0
"2021-06-14 08:00:00+02:00";995.2;995.46166666667;995.6;0
"2021-06-14 09:00:00+02:00";995;995.21;995.3;0
"2021-06-14 10:00:00+02:00";995.1;995.17833333333;995.3;0
"2021-06-14 11:00:00+02:00";995;995.10166666667;995.2;0
"2021-06-14 12:00:00+02:00";994.6;994.905;995.1;0
"2021-06-14 13:00:00+02:00";994.2;994.415;994.7;0
"2021-06-14 14:00:00+02:00";994.1;994.18666666667;994.3;0
"2021-06-14 15:00:00+02:00";993.6;993.81;994.1;0
"2021-06-14 16:00:00+02:00";993.2;993.36333333333;993.7;0
"2021-06-14 17:00:00+02:00";992.9;993.00833333333;993.1;0
"2021-06-14 18:00:00+02:00";992.8;992.83833333333;992.9;0
"2021-06-14 19:00:00+02:00";992.7;992.78;992.9;0
"2021-06-14 20:00:00+02:00";992.8;992.97333333333;993.2;0
"2021-06-14 21:00:00+02:00";993.2;993.32;993.4;0
"2021-06-14 22:00:00+02:00";993.4;993.52666666667;993.6;0
"2021-06-14 23:00:00+02:00";993.5;993.53833333333;993.6;0
"2021-06-15 00:00:00+02:00";993.4;993.48833333333;993.6;0
"2021-06-15 01:00:00+02:00";993.2;993.36833333333;993.5;0
"2021-06-15 02:00:00+02:00";993.2;993.23833333333;993.3;0
"2021-06-15 03:00:00+02:00";992.8;992.94333333333;993.2;0
"2021-06-15 04:00:00+02:00";992.6;992.71166666667;992.8;0
"2021-06-15 05:00:00+02:00";992.6;992.695;992.8;0
"2021-06-15 06:00:00+02:00";992.8;992.88833333333;993;0.081666666666667
"2021-06-15 07:00:00+02:00";992.9;993.11666666667;993.4;0
"2021-06-15 08:00:00+02:00";993.4;993.56166666667;993.6;0
"2021-06-15 09:00:00+02:00";993.4;993.505;993.6;0
"2021-06-15 10:00:00+02:00";993.2;993.305;993.4;0
"2021-06-15 11:00:00+02:00";992.9;993.13666666667;993.2;0
"2021-06-15 12:00:00+02:00";992.5;992.675;992.9;0
"2021-06-15 13:00:00+02:00";992;992.16666666667;992.5;0
"2021-06-15 14:00:00+02:00";991.7;991.80892857143;992;0
"2021-06-15 15:00:00+02:00";991.1;991.37166666667;991.7;0
"2021-06-15 16:00:00+02:00";990.8;991;991.1;0
"2021-06-15 17:00:00+02:00";990.5;990.63166666667;990.8;0
"2021-06-15 18:00:00+02:00";990.4;990.49833333333;990.6;0
"2021-06-15 19:00:00+02:00";990.5;990.50166666667;990.6;0
"2021-06-15 20:00:00+02:00";990.4;990.57833333333;990.8;0
"2021-06-15 21:00:00+02:00";990.8;991.03;991.2;0
"2021-06-15 22:00:00+02:00";991;991.1;991.2;0
"2021-06-15 23:00:00+02:00";991.1;991.21333333333;991.3;0
"2021-06-16 00:00:00+02:00";991.2;991.235;991.3;0
"2021-06-16 01:00:00+02:00";991.1;991.2;991.3;0
"2021-06-16 02:00:00+02:00";991.2;991.22833333333;991.3;0
"2021-06-16 03:00:00+02:00";991.1;991.11166666667;991.2;0
"2021-06-16 04:00:00+02:00";991.1;991.175;991.3;0
"2021-06-16 05:00:00+02:00";991.3;991.49666666667;991.6;0
"2021-06-16 06:00:00+02:00";991.6;991.715;991.8;0
"2021-06-16 07:00:00+02:00";991.8;991.93333333333;992;0
"2021-06-16 08:00:00+02:00";992;992.13166666667;992.3;0
"2021-06-16 09:00:00+02:00";992.1;992.17833333333;992.3;0
"2021-06-16 10:00:00+02:00";992.2;992.36166666667;992.5;0
"2021-06-16 11:00:00+02:00";992.4;992.48666666667;992.5;0
"2021-06-16 12:00:00+02:00";992.3;992.39333333333;992.5;0
"2021-06-16 13:00:00+02:00";992.1;992.20166666667;992.3;0
"2021-06-16 14:00:00+02:00";991.6;991.815;992.1;0
"2021-06-16 15:00:00+02:00";991.4;991.535;991.7;0
