time;minPm10;averagePm10;maxPm10;maxWindDirection;averageWindDirection;minWindDirection;maxWindSpeed;averageWindSpeed;minWindSpeed;minAirPressure;averageAirPressure;maxAirPressure;minSeaLevelPressure;averageSeaLevelPressure;maxSeaLevelPressure;minAirTemp;averageAirTemp;maxAirTemp;minWindchill;averageWindchill;maxWindchill;minHeatindex;averageHeatindex;maxHeatindex;minDewPointTemperature;averageDewPointTemperature;maxDewPointTemperature;rainAccumulation;rainIntensity;minRelativeHumidity;maxRelativeHumidity;averageRelativeHumidity
"2021-10-18 19:00:00+02:00";25.6;32.706779661017;43.1;329;260;221;2.7;1.23;0.4;998.9;999.035;999.2;1024.1;1024.235;1024.4;9.2;9.2816666666667;9.4;7.8;9.315;10.1;34.9;35.393333333333;35.8;5.7;5.7966666666667;6;0.04;0;78.2;79.5;78.9
"2021-10-18 20:00:00+02:00";18.5;22.901666666667;27.3;331;277;227;2.5;1.4633333333333;0.5;998.8;999.02;999.3;1024;1024.22;1024.5;9.2;9.2916666666667;9.4;8;9.1033333333333;10;35.7;36.076666666667;36.7;5.2;5.4783333333333;5.7;0.04;0;75.5;78.1;77.068333333333
"2021-10-18 21:00:00+02:00";15.6;19.791525423729;22.4;324;276;226;2.9;1.6233333333333;0.7;999.1;999.29666666667;999.4;1024.3;1024.4966666667;1024.6;9.3;9.36;9.4;7.8;9.0266666666667;9.9;36.3;36.561666666667;36.9;5;5.1933333333333;5.3;0.04;0;74.3;75.7;75.16
"2021-10-18 22:00:00+02:00";10.9;14.254237288136;17.1;330;279;221;2.1;0.95333333333333;0.3;999.3;999.43833333333;999.6;1024.5;1024.6383333333;1024.8;9.4;9.4433333333333;9.5;8.6;9.725;10.4;36.5;36.705;36.8;5;5.025;5.1;0.04;0;73.6;74.5;73.94
"2021-10-18 23:00:00+02:00";11.4;16.250847457627;20.7;346;260;210;1.7;0.92833333333333;0.3;999.5;999.52166666667;999.6;1024.7;1024.7216666667;1024.8;9;9.245;9.4;8.8;9.55;10.2;36.8;37.128333333333;37.7;4.8;4.92;5;0.04;0;73.9;75.3;74.368333333333
"2021-10-19 00:00:00+02:00";13.6;17.76;22.5;322;297;262;2;1.3483333333333;0.7;999.4;999.5;999.6;1024.6;1024.7;1024.8;8.6;8.89;9;8.3;8.8183333333333;9.5;37.7;38.056666666667;38.6;4.5;4.6366666666667;4.8;0.04;0;74;75.5;74.635
"2021-10-19 01:00:00+02:00";17.6;19.374576271186;21.3;343;266;192;1.3;0.435;0.2;999.2;999.36;999.5;1024.5;1024.675;1024.8;7.3;7.8633333333333;8.6;8.1;8.6816666666667;9.1;38.6;40.05;41.2;4;4.2416666666667;4.5;0.04;0;75.7;79.9;77.936666666667
"2021-10-19 02:00:00+02:00";17.5;21.196610169492;27.1;355;292;209;1.9;0.65333333333333;0.1;999.3;999.41333333333;999.5;1024.7;1024.8133333333;1024.9;7.2;7.2533333333333;7.3;6.7;7.8833333333333;8.4;40.6;40.925;41.3;4;4.1566666666667;4.3;0;0;80;81.1;80.683333333333
"2021-10-19 03:00:00+02:00";22.3;27.456666666667;37.1;345;160;29;1.5;0.58833333333333;0.2;999;999.2;999.4;1024.3;1024.53;1024.8;7.3;7.5016666666667;7.8;7.1;8.1716666666667;8.7;39.9;40.788333333333;41.3;4;4.095;4.3;0;0;78.2;80.2;79.031666666667
"2021-10-19 04:00:00+02:00";29.5;43.05593220339;56.2;358;305;13;1.3;0.55666666666667;0.2;998.7;998.88;999;1024;1024.18;1024.3;7.4;7.5216666666667;7.7;7.5;8.2366666666667;8.7;40.5;40.901666666667;41.5;3.8;4.0216666666667;4.2;0;0;77.8;79.5;78.56
"2021-10-19 05:00:00+02:00";40.1;52.242372881356;61.6;359;318;0;1.6;0.61333333333333;0.2;998.8;998.90333333333;999;1024.2;1024.295;1024.4;6.7;7.0516666666667;7.3;7;7.7283333333333;8.3;41.7;42.245;43.3;3.4;3.6866666666667;3.8;0;0;78.3;79.9;79.168333333333
"2021-10-19 06:00:00+02:00";39.8;62.510169491525;71.8;343;272;180;0.9;0.36833333333333;0.1;998.7;998.75166666667;998.8;1024.1;1024.16;1024.2;6;6.3933333333333;6.8;6.9;7.325;7.9;42.8;44.023333333333;45.4;2.9;3.285;3.6;0;0;79.7;81.1;80.491666666667
"2021-10-19 07:00:00+02:00";53.6;63.695;71.3;341;256;132;0.7;0.31;0.1;998.7;998.91333333333;999.2;1024.2;1024.4133333333;1024.7;5.6;5.815;6;6.2;6.805;7.1;45.1;45.77;46.5;2.7;2.8666666666667;3;0;0;80.7;81.7;81.401666666667
"2021-10-19 08:00:00+02:00";45.4;59.613559322034;70.3;355;254;1;1;0.485;0.2;999.2;999.35833333333;999.5;1024.6;1024.755;1024.9;5.8;6.9466666666667;8.2;6.6;7.7366666666667;8.9;40.5;42.775;45.7;2.9;3.4866666666667;3.8;0;0;72.5;81.8;78.725
"2021-10-19 09:00:00+02:00";43.4;58.030508474576;70.7;347;206;167;2;0.81;0.2;999.1;999.21666666667;999.4;1024.1;1024.34;1024.6;8.2;9.84;11.6;8.6;10.251666666667;12.2;34;37.308333333333;40.7;3.5;4.05;4.5;0;0;61.7;72.6;67.355
"2021-10-19 10:00:00+02:00";44.5;63.378333333333;74.1;322;219;167;2.4;1.4183333333333;0.6;999;999.09;999.2;1023.9;1024;1024.1;11.5;12.241666666667;13.2;10.8;12.1;13.5;31.4;33.046666666667;34.4;3.8;4.2533333333333;4.7;0;0;55.5;60.9;58.18
"2021-10-19 11:00:00+02:00";47.7;56.369491525424;63.6;357;229;4;2.3;1.1183333333333;0.4;998.9;999.045;999.1;1023.6;1023.7983333333;1024;12.9;14.106666666667;14.9;12.6;14.251666666667;15.5;29.1;30.158333333333;31.9;3.7;4.3083333333333;4.9;0;0;49.5;55.8;51.748333333333
"2021-10-19 12:00:00+02:00";59.2;64.237288135593;69;355;249;9;3.7;1.26;0.4;998.2;998.51666666667;998.9;1022.8;1023.15;1023.6;14.6;15.258333333333;16;12.7;15.291666666667;16.4;27.8;28.651666666667;29.5;3.9;4.51;4.9;0;0;47;50.1;48.695
"2021-10-19 13:00:00+02:00";62.9;68.272881355932;73.4;329;247;162;2.5;1.2866666666667;0.4;997.3;997.75166666667;998.2;1021.7;1022.28;1022.8;15.6;16.245;17.3;14.6;16.246666666667;17.7;26.6;27.578333333333;28.2;4.3;4.7033333333333;5.1;0;0;44.5;47.8;46.375
"2021-10-19 14:00:00+02:00";66.5;70.898305084746;74.8;311;234;177;3;1.66;0.6;996.4;996.86666666667;997.3;1020.7;1021.28;1021.8;16.5;17.283333333333;18;15.5;16.985;18.2;26.1;26.636666666667;27.3;4.4;4.73;5.4;0;0;41.1;46.1;43.481666666667
"2021-10-19 15:00:00+02:00";70.4;75.696666666667;79.5;334;263;202;3.9;1.9766666666667;0.8;996.2;996.37833333333;996.5;1020.6;1020.76;1020.9;17;17.651666666667;18.2;15.5;17.111666666667;18.5;25.8;26.151666666667;26.6;3.2;3.6316666666667;4.7;0;0;38;41.5;39.33
"2021-10-19 16:00:00+02:00";63.1;69.346666666667;76.1;319;256;219;3.8;1.955;0.6;995.7;996.07666666667;996.4;1020.1;1020.4966666667;1020.8;16.3;16.943333333333;17.3;14.4;16.406666666667;17.9;26.3;26.665;27.2;3;3.32;3.6;0;0;38.8;41.3;40.228333333333
"2021-10-19 17:00:00+02:00";63.6;66.901666666667;70.5;285;244;216;3.4;1.8833333333333;0.9;995.8;995.91666666667;996.1;1020.3;1020.445;1020.7;15.2;15.761666666667;16.3;14.5;15.265;16.1;27.2;27.868333333333;28.5;3.2;3.3;3.4;0;0;41.5;44.9;43.316666666667
"2021-10-19 18:00:00+02:00";67.1;71.233898305085;76.5;330;284;225;1.9;1.0183333333333;0.5;995.8;995.92833333333;996;1020.5;1020.58;1020.6;13.9;14.355;15.2;13.4;14.586666666667;15.5;28.6;29.74;30.4;3.3;3.5533333333333;3.8;0;0;45.1;50.1;48.283333333333
"2021-10-19 19:00:00+02:00";60.2;72.901694915254;79.3;314;251;192;2;0.805;0.2;995.7;995.84;995.9;1020.5;1020.5966666667;1020.7;12.4;13.063333333333;13.9;12.6;13.48;14.3;30.4;31.723333333333;32.8;3.6;3.8683333333333;4.2;0;0;50;56.3;53.678333333333
"2021-10-19 20:00:00+02:00";54.3;61.708474576271;70.9;325;280;227;2.1;0.86166666666667;0.3;995.6;995.695;995.7;1020.5;1020.545;1020.6;11.2;12.013333333333;12.7;11.6;12.385;13.4;32.3;33.513333333333;34.9;3.6;3.77;4;0;0;54.3;61.1;57.098333333333
"2021-10-19 21:00:00+02:00";39.7;56.211666666667;69;357;269;76;1.1;0.525;0.2;995.4;995.43666666667;995.6;1020.3;1020.4083333333;1020.5;10.2;10.591666666667;11.1;10.9;11.268333333333;12;35.1;36.101666666667;36.9;3.6;3.78;4;0;0;61;64.1;62.77
"2021-10-19 22:00:00+02:00";19.6;29.277966101695;49.6;348;229;4;1.2;0.62;0.3;995;995.25333333333;995.4;1020.1;1020.295;1020.4;8.7;9.7083333333333;10.4;8.9;10.291666666667;11.1;36.5;37.841666666667;39.9;3.5;3.6616666666667;3.8;0;0;62.9;70.6;66.065
"2021-10-19 23:00:00+02:00";19.1;23.850847457627;33.3;334;282;42;0.8;0.415;0.2;994.6;994.76;995;1019.8;1019.9383333333;1020.1;7.8;8.185;8.6;8.5;8.97;9.4;39.9;40.716666666667;41.5;3.5;3.575;3.7;0;0;70.6;74.3;72.73
"2021-10-20 00:00:00+02:00";21.5;24.384745762712;28.3;347;290;6;1;0.47333333333333;0.2;994;994.24;994.6;1019.2;1019.44;1019.8;7.4;7.555;7.8;7.7;8.35;8.7;41.3;41.921666666667;42.4;3.3;3.4816666666667;3.7;0;0;74.3;75.9;75.381666666667
"2021-10-20 01:00:00+02:00";18.3;21.483333333333;24.8;350;254;2;0.8;0.33166666666667;0.1;993.6;993.75833333333;994;1018.8;1018.9583333333;1019.2;7.4;7.5333333333333;7.9;7.9;8.4883333333333;8.8;41;41.93;42.4;3.3;3.4916666666667;3.7;0;0;74.9;76.1;75.598333333333
"2021-10-20 02:00:00+02:00";21.3;26.351666666667;32.9;357;23;7;0.8;0.41;0.1;993.1;993.32;993.6;1018.2;1018.42;1018.7;8;8.4583333333333;8.7;8.6;9.2483333333333;9.8;39.4;39.938333333333;40.7;3.7;3.8033333333333;3.9;0;0;71.4;74.9;72.535
"2021-10-20 03:00:00+02:00";27.7;34.381666666667;45.2;357;101;2;1.1;0.48666666666667;0.2;992.5;992.695;993.1;1017.5;1017.76;1018.2;8.1;8.6833333333333;9.3;8.5;9.3966666666667;10.3;38;39.411666666667;40.9;3.6;3.925;4.2;0;0;70.1;73.8;72.041666666667
"2021-10-20 04:00:00+02:00";27.6;34.465;46;359;190;3;1.2;0.49666666666667;0.2;991.9;992.20666666667;992.5;1016.8;1017.205;1017.5;9;9.2033333333333;9.8;9.2;9.91;10.5;37.6;38.356666666667;39;3.8;4.07;4.4;0;0;66.2;71.6;70.263333333333
"2021-10-20 05:00:00+02:00";36.8;46.735593220339;58.5;300;70;7;1.3;0.59;0.2;991.7;991.86166666667;992;1016.5;1016.7583333333;1016.9;9.8;10.346666666667;10.9;10;10.961666666667;11.8;35.3;36.438333333333;37.6;3.7;3.995;4.4;0;0;61.4;67.1;64.725
"2021-10-20 06:00:00+02:00";48.1;62.26779661017;99.4;358;301;0;0.9;0.42833333333333;0.2;990.9;991.38166666667;991.7;1015.8;1016.2966666667;1016.6;9.5;9.85;10.4;10;10.621666666667;11.3;36;36.845;37.5;4.3;4.4833333333333;4.8;0;0;66.1;71.4;69.281666666667
"2021-10-20 07:00:00+02:00";51.9;60.221666666667;69.2;322;87;5;1.8;0.62333333333333;0.3;990.7;990.86833333333;991.1;1015.4;1015.6533333333;1016;9.9;11.225;12.5;10.3;11.808333333333;13.3;32.1;34.241666666667;36.7;4.5;5.125;5.6;0;0;62.6;70.2;66.13
"2021-10-20 08:00:00+02:00";59.5;65.061666666667;70.1;323;271;145;1.7;0.835;0.3;990.7;990.785;990.9;1015.2;1015.3983333333;1015.5;12.5;13.276666666667;14.1;12.6;13.666666666667;14.8;29.7;30.928333333333;32.1;5.5;5.91;6.4;0;0;59.4;62.7;61.008333333333
"2021-10-20 09:00:00+02:00";63;69.154237288136;75.8;302;235;190;2.4;1.1383333333333;0.3;990.5;990.63166666667;990.7;1014.8;1015.065;1015.2;14.1;15.29;16.6;14.3;15.423333333333;16.7;27;28.321666666667;29.7;6.4;7.09;7.7;0;0;55.7;60.3;58.126666666667
"2021-10-20 10:00:00+02:00";57.1;66.733898305085;76.1;334;252;208;4;1.6816666666667;0.4;990.1;990.285;990.5;1014.2;1014.5166666667;1014.8;16.7;17.708333333333;18.5;15.8;17.41;18.8;25.8;26.23;26.9;7.7;8.2066666666667;8.6;0;0;52.1;55.5;53.776666666667
"2021-10-20 11:00:00+02:00";56.7;62.410169491525;67.7;353;241;198;3.1;1.4916666666667;0.4;989.7;989.92666666667;990.1;1013.8;1014.0266666667;1014.2;18.5;18.918333333333;19.2;17.5;18.775;19.7;25.5;25.596666666667;25.8;8.2;8.525;8.7;0;0;49.7;52.1;50.911666666667
"2021-10-20 12:00:00+02:00";53.9;59.040677966102;66.2;301;242;189;3.5;1.8083333333333;0.6;988.8;989.19666666667;989.7;1012.7;1013.2216666667;1013.8;19.2;19.861666666667;20.6;17.9;19.483333333333;20.6;25.1;25.29;25.5;8.4;8.7083333333333;9;0;0;45.9;50.2;48.603333333333
"2021-10-20 13:00:00+02:00";53.6;59.413559322034;64.6;314;253;218;4.4;2.3033333333333;1;987.7;988.15166666667;988.8;1011.6;1012.0516666667;1012.7;20.6;21.083333333333;21.4;18.9;20.363333333333;21.4;25;25.066666666667;25.1;8;8.245;8.8;0;0;42.1;46.4;43.67
"2021-10-20 14:00:00+02:00";48.4;55.057627118644;63.3;304;249;209;5;2.3433333333333;1;986.7;987.27166666667;987.8;1010.4;1011.0483333333;1011.7;21.4;22.115;22.6;19.8;21.396666666667;22.6;24.9;24.955;25;6.4;7.425;8.2;0;0;35.1;42.4;38.841666666667
"2021-10-20 15:00:00+02:00";41.1;50.346666666667;59.1;354;275;0;5;1.9066666666667;0.4;986.2;986.425;986.7;1009.9;1010.125;1010.4;22.5;22.716666666667;22.9;20.1;22.315;23.6;24.9;24.903333333333;25;6.3;6.77;7.2;0;0;35;36.7;35.775
"2021-10-20 16:00:00+02:00";37.7;45.777966101695;52;292;225;18;2.9;1.0933333333333;0.3;985.6;985.81;986.2;1009.4;1009.5433333333;1009.9;21.8;22.185;23;21.5;22.338333333333;23.6;24.9;24.911666666667;25;6.2;6.7333333333333;7.4;0;0;35.2;39.3;36.875
"2021-10-20 17:00:00+02:00";33.1;37.193220338983;43.1;336;201;140;2.2;1.0066666666667;0.2;985.1;985.31;985.6;1009;1009.2;1009.4;19.2;20.256666666667;21.8;19.7;20.485;22.2;24.9;25.16;25.5;4.9;6.0933333333333;7.4;0;0;38.6;42.5;39.676666666667
"2021-10-20 18:00:00+02:00";24.9;28.17;35.2;359;207;0;1.6;0.69833333333333;0.2;984.7;984.80833333333;985.1;1008.8;1008.8583333333;1009.1;16.8;18.105;19.1;17;18.585;19.5;25.6;26.11;27.1;4.7;5.2983333333333;6.3;0;0;39.8;47.9;43.003333333333
"2021-10-20 19:00:00+02:00";20.4;22.932203389831;27.3;359;17;1;1.4;0.6;0.2;984.2;984.385;984.7;1008.4;1008.595;1008.9;15.4;16.326666666667;16.8;15.8;16.895;17.6;27.1;27.545;28.4;5.1;5.7333333333333;6.5;0;0;45.9;55.5;49.56
"2021-10-20 20:00:00+02:00";17.5;21.332203389831;26.6;352;257;26;2.3;0.84166666666667;0.2;984.1;984.245;984.4;1008.5;1008.6283333333;1008.8;13.4;13.96;15.3;12.6;14.346666666667;16.1;28.4;29.635;30.1;6.5;6.8133333333333;7;0;0;56;65.1;62.131666666667
"2021-10-20 21:00:00+02:00";12.8;16.733898305085;21.8;357;249;3;1.8;0.64166666666667;0.2;983.6;983.75166666667;984.1;1008;1008.2233333333;1008.5;12.8;13.041666666667;13.3;12.4;13.615;14.2;30.2;30.983333333333;31.7;5.5;6.24;6.9;0;0;60.6;65.3;63.383333333333
"2021-10-20 22:00:00+02:00";8.9;12.205;15.9;359;37;0;1.7;0.725;0.1;983.6;983.74166666667;983.9;1008;1008.18;1008.4;12.9;13.196666666667;13.6;12.7;13.69;14.4;30.9;31.283333333333;31.7;4.1;5.085;5.9;0;0;52.6;61.5;57.961666666667
"2021-10-20 23:00:00+02:00";6.2;9.7118644067797;14.6;348;121;29;1.5;0.90166666666667;0.3;982.8;983.24833333333;983.6;1007.2;1007.7033333333;1008;12;12.75;13.6;11.8;13.078333333333;13.9;30.9;32.056666666667;33.2;4.1;4.785;5.2;0;0;53.1;62;58.47
"2021-10-21 00:00:00+02:00";5.8;8.025;11.3;352;110;2;1.4;0.58833333333333;0.1;981.9;982.52166666667;982.9;1006.3;1006.9483333333;1007.3;12.3;13.138333333333;13.7;12.4;13.763333333333;14.7;30.7;31.503333333333;32.8;4.2;4.7616666666667;5.4;0;0;53.4;61.2;56.886666666667
"2021-10-21 01:00:00+02:00";9.5;11.910169491525;17.5;317;217;139;1.5;0.66333333333333;0.2;980.9;981.4;981.9;1005.4;1005.9;1006.4;11.7;12.061666666667;12.4;11.7;12.606666666667;13.4;32.6;33.143333333333;33.8;4.4;4.7416666666667;5.1;0;0;59.5;62.5;60.928333333333
"2021-10-21 02:00:00+02:00";11.7;14.261016949153;16.5;358;291;8;1.8;0.72166666666667;0.1;980.4;980.65666666667;980.9;1004.8;1005.0766666667;1005.4;11.5;12.323333333333;12.7;12;12.821666666667;13.5;32.2;32.825;34.1;3.9;4.44;4.8;0;0;55.7;62.8;58.643333333333
"2021-10-21 03:00:00+02:00";12.6;15.481355932203;22.7;356;259;0;0.9;0.42;0.1;979.5;979.89;980.5;1004.1;1004.435;1005;10.3;10.835;11.4;10.7;11.615;12.2;34.2;35.083333333333;35.9;4.5;4.7216666666667;5;0;0;63.2;68.6;65.956666666667
"2021-10-21 04:00:00+02:00";20.6;27.573333333333;33.8;359;310;0;1.8;0.52333333333333;0.1;978.8;979.24;979.6;1003.4;1003.865;1004.2;9.3;9.8266666666667;10.4;9.8;10.508333333333;11.3;35.6;36.646666666667;37.6;4.5;4.7083333333333;5;0;0;67.7;72.8;70.466666666667
"2021-10-21 05:00:00+02:00";13.9;20.269491525424;31.1;335;266;58;1;0.59333333333333;0.1;978.3;978.56666666667;978.8;1003;1003.2283333333;1003.5;8.3;9.07;9.6;8.5;9.6766666666667;10.7;36.7;38.033333333333;39.7;4.1;4.4866666666667;4.9;0;0;71;75.5;73.061666666667
"2021-10-21 06:00:00+02:00";11.1;13.354237288136;15.7;354;308;11;0.8;0.41333333333333;0.2;977.2;977.805;978.3;1001.9;1002.505;1003;8.2;8.4066666666667;8.6;8.7;9.1933333333333;9.6;38.5;39.163333333333;39.8;4.1;4.3583333333333;4.6;0;0;75.1;76.1;75.63
"2021-10-21 07:00:00+02:00";9.2;11.223333333333;13.8;354;277;11;0.8;0.37333333333333;0.1;976.4;976.82333333333;977.2;1001;1001.5033333333;1001.9;8.5;8.675;9.2;9;9.5016666666667;10;37.1;38.528333333333;39.1;4.3;4.5283333333333;5;0;0;73.9;76.1;75.166666666667
"2021-10-21 08:00:00+02:00";13.5;20.162711864407;27.6;356;312;1;1.3;0.535;0.2;975.7;976.09666666667;976.5;1000.2;1000.6816666667;1001.1;9.1;9.5083333333333;9.9;9.6;10.181666666667;10.8;36.2;36.923333333333;37.7;4.6;4.83;5;0;0;71.3;74;72.631666666667
"2021-10-21 09:00:00+02:00";17;24.145;29.3;354;275;15;1.7;0.79833333333333;0.2;975.1;975.38166666667;975.7;999.4;999.705;1000.2;9.9;12.17;14.1;10.5;12.606666666667;14.5;30.1;32.755;36.2;4.9;5.2116666666667;5.5;0;0;54.8;71.3;62.746666666667
"2021-10-21 10:00:00+02:00";23;31.515966386555;37.6;335;245;28;2;1;0.3;974.8;975.20333333333;975.7;998.8;999.17666666667;999.6;14.2;16.15;17.3;14.1;16.39;17.7;26.7;27.775;30;5.2;5.765;6.1;0;0;47.1;55.1;50.245
"2021-10-21 11:00:00+02:00";28.8;35.285;43.4;327;285;220;5.6;2.7716666666667;0.5;975.6;975.945;976.2;999.5;999.77166666667;1000;17.3;18.243333333333;18.7;15.4;17.116666666667;18.5;25.8;26.083333333333;26.7;6;6.2633333333333;6.6;0;0;44.4;47.4;45.511666666667
"2021-10-21 12:00:00+02:00";33.9;41.715254237288;46.8;304;276;229;5.3;2.9233333333333;0.9;975.9;976.37;976.8;999.7;1000.2266666667;1000.7;17.2;17.838333333333;18.5;15.2;16.573333333333;17.7;25.9;26.32;26.8;6.2;6.45;6.7;0;0;44.5;50.1;47.318333333333
"2021-10-21 13:00:00+02:00";36.3;44.603333333333;49.5;314;257;215;8.2;4.365;1.7;976.1;976.64;977;1000;1000.565;1000.9;16.8;17.138333333333;17.6;12.4;14.79;16.7;26.5;26.82;27.1;5.5;5.8516666666667;6.7;0;0;45.7;50.2;47.42
"2021-10-21 14:00:00+02:00";30.4;37.149152542373;44.4;273;233;210;6.9;3.685;1.7;975.8;976.29333333333;976.4;999.7;1000.2783333333;1000.4;16.7;16.755;16.9;12.6;14.876666666667;16.4;27;27.145;27.2;5.3;5.6683333333333;5.9;0;0;46.5;49;47.98
"2021-10-21 15:00:00+02:00";27.5;32.671186440678;37.1;317;258;214;7.5;3.3166666666667;1.1;976;976.54666666667;977;999.9;1000.4583333333;1001;16.8;17.076666666667;17.3;12.5;15.486666666667;17.1;26.6;26.811666666667;27.1;4.5;4.76;5.4;0;0;43.2;46.5;44.136666666667
"2021-10-21 16:00:00+02:00";27.2;30.05593220339;33.4;314;257;222;6.3;3.17;1.2;976.9;977.115;977.4;1000.9;1001.115;1001.4;16.7;16.903333333333;17.1;13.1;15.425;16.9;26.6;26.908333333333;27.1;3.7;4.55;4.8;0;0;40.8;45.2;43.97
"2021-10-21 17:00:00+02:00";21.9;26.450847457627;30.4;286;246;230;8.3;5.2;3.3;977.1;977.74833333333;978.3;1001;1001.7466666667;1002.3;16.4;16.831666666667;17.1;12;13.83;15.5;26.5;26.71;27.1;3;3.1883333333333;3.8;0;0;39.1;41.3;40.138333333333
"2021-10-21 18:00:00+02:00";17.9;20.535;27;286;247;225;7.5;4.8533333333333;2.4;978.2;978.725;979.3;1002.2;1002.805;1003.4;16;16.163333333333;16.4;11.5;13.373333333333;15.4;27.1;27.376666666667;27.5;2.9;3.1316666666667;3.3;0;0;41.3;42.2;41.725
"2021-10-21 19:00:00+02:00";9.4;14.177966101695;18.5;271;240;224;6.2;4.375;1.7;979.1;979.69833333333;980.3;1003.2;1003.825;1004.5;15.3;15.718333333333;16;11.9;13.256666666667;15.6;27.5;27.715;28.2;2.3;2.51;2.9;0;0;40.4;42.1;41.075
"2021-10-21 20:00:00+02:00";9.8;13.828813559322;18.6;285;245;225;5.4;3.2616666666667;1.6;980.1;980.385;980.6;1004.3;1004.6266666667;1004.9;14.1;14.643333333333;15.3;10.9;13.001666666667;14.8;28.2;29.058333333333;29.8;2.3;2.4016666666667;2.5;0;0;41.8;45.3;43.691666666667
"2021-10-21 21:00:00+02:00";11.1;15.032203389831;21.7;296;259;223;5.2;2.6666666666667;1.2;980.5;980.96833333333;981.4;1004.8;1005.3366666667;1005.8;12.9;13.328333333333;14.1;10.2;12.128333333333;13.2;29.8;30.958333333333;31.6;1.4;1.9933333333333;2.4;0;0;45;47.1;46.208333333333
"2021-10-21 22:00:00+02:00";12;14.266101694915;16.6;322;248;227;5.6;3.6433333333333;1.7;981.2;981.47166666667;981.7;1005.6;1005.8916666667;1006.2;12.4;12.651666666667;13;9;10.603333333333;12;31.2;31.535;31.8;-0.1;0.53833333333333;1.3;0;0;42.3;44.9;43.49
"2021-10-21 23:00:00+02:00";13.4;16.606666666667;19.4;326;249;225;5.5;3.855;2;981.3;981.56666666667;981.8;1005.8;1006.065;1006.3;12.3;12.4;12.5;8.8;10.151666666667;11.7;31.3;31.443333333333;31.7;-0.7;-0.46833333333333;-0.1;0;0;40.6;42.2;41.126666666667
"2021-10-22 00:00:00+02:00";13.5;15.67;17.9;281;243;226;7;4.9866666666667;3.2;981.2;981.51833333333;981.7;1005.7;1006.0166666667;1006.2;12.1;12.23;12.5;7.3;9.0516666666667;10.6;31;31.491666666667;31.8;-1;-0.91833333333333;-0.7;0;0;39.7;40.8;40.221666666667
"2021-10-22 01:00:00+02:00";16.2;18.096610169492;20.1;269;240;225;7.7;5.4133333333333;3;981.3;981.665;981.8;1005.8;1006.165;1006.3;12;12.186666666667;12.3;6.9;8.655;10.6;31;31.301666666667;31.8;-1.5;-1.3133333333333;-1;0;0;38.5;40.4;39.185
"2021-10-22 02:00:00+02:00";20;23.528813559322;26;261;238;225;7.5;5.6166666666667;3.3;981.7;981.93833333333;982.2;1006.2;1006.4383333333;1006.7;12.2;12.331666666667;12.4;7.2;8.6483333333333;10.6;30.7;30.931666666667;31.3;-1.6;-1.425;-1.2;0;0;38;39.3;38.51
"2021-10-22 03:00:00+02:00";21.3;25.903389830508;30;275;240;227;6.4;4.66;2.5;981.9;982.235;982.4;1006.4;1006.735;1006.9;11.9;12.021666666667;12.2;7.6;9.0933333333333;10.9;31.4;31.918333333333;32.2;-1.2;-0.90833333333333;-0.6;0;0;39.5;41.8;40.826666666667
"2021-10-22 04:00:00+02:00";22.2;26.3;31.6;291;243;221;5.7;4.1266666666667;2.3;982.1;982.42333333333;982.6;1006.6;1006.9466666667;1007.2;11.4;11.69;11.9;8;9.1883333333333;10.7;32.3;33.003333333333;33.8;-0.7;-0.315;0;0;0;41.8;45.4;43.576666666667
"2021-10-22 05:00:00+02:00";22.9;38.703333333333;53.4;307;278;223;5.4;3.1716666666667;1.3;982.6;983.28166666667;983.8;1007.2;1007.8966666667;1008.5;10.6;11.075;11.4;7.4;9.3633333333333;11;33.8;34.703333333333;35.8;0;0.26;0.5;0;0;45.5;48.7;47.313333333333
"2021-10-22 06:00:00+02:00";39.4;49.391666666667;59;313;289;266;4.5;2.605;1.4;983.8;984.285;984.6;1008.5;1009.015;1009.4;9.7;10.071666666667;10.6;6.9;8.8316666666667;10.2;35.8;37.231666666667;38.4;0.2;0.48666666666667;1;0;0;48.8;54.8;51.43
"2021-10-22 07:00:00+02:00";39.1;48.461016949153;56.9;329;297;258;4.6;2.1983333333333;0.6;984.6;985.06833333333;985.8;1009.4;1009.9033333333;1010.7;8.9;9.2016666666667;9.6;6.2;8.3183333333333;9.6;38.6;39.681666666667;40.5;0.8;1.1183333333333;1.3;0;0;54.9;58.4;57.033333333333
"2021-10-22 08:00:00+02:00";38.5;44.472881355932;49.1;309;285;265;5.7;2.7333333333333;1.2;985.8;986.14;986.3;1010.7;1011.03;1011.2;8.9;9.1083333333333;9.4;5.4;7.725;9;38.7;39.495;40.4;-0.5;-0.16;0.6;0;0;51.1;56;52.368333333333
"2021-10-22 09:00:00+02:00";36.4;42.466666666667;48.1;293;267;225;6.2;3.6316666666667;1.7;986.3;986.59;986.8;1011.1;1011.39;1011.6;9.4;9.77;10.1;5.2;7.595;9.3;36.6;37.73;38.8;-0.5;-0.1;0.2;0;0;47.7;52;50.27
"2021-10-22 10:00:00+02:00";39.6;42.832203389831;45.4;294;254;226;7.4;4.6293103448276;2.5;986.7;986.91724137931;987.1;1011.5;1011.7068965517;1011.9;10;10.358620689655;10.9;5.1;7.351724137931;8.9;33.7;35.579310344828;36.9;-1.8;-1.0413793103448;-0.3;0;0;41.2;48.4;45.155172413793
